winner;from;to
00000100;692296;692312
00000100;692755;692769
00000100;693214;693226
00000100;693673;693683
00000100;694132;694140
00000100;694591;694597
00000100;695050;695054
00000100;726612;726692
00000100;727070;727150
00000100;727528;727608
00000100;727986;728066
00000100;728444;728524
00000100;728902;728982
00000100;729360;729440
00000100;729818;729898
00000100;730276;730356
00000100;730734;730814
00000100;731192;731272
00000100;731650;731730
00000100;732108;732188
00000100;732566;732646
00000100;733024;733104
00000100;733482;733562
00000100;733940;734020
00000100;734399;734478
00000100;734858;734935
00000100;735317;735392
00000100;735776;735849
00000100;736235;736306
00000100;736697;736763
00000100;737156;737220
00000100;737615;737677
00000100;738074;738134
00000100;738533;738591
00000100;738992;739048
00000100;739451;739505
00000100;739910;739962
00000100;740369;740419
00000100;740828;740876
00000100;741287;741333
00000100;741746;741790
00000100;742205;742247
00000100;742664;742704
00000100;743123;743161
00000100;743582;743618
00000100;744041;744075
00000100;744500;744532
00000100;744959;744989
00000100;745418;745446
00000100;745877;745903
00000100;746336;746360
00000100;746795;746817
00000100;747254;747274
00000100;747713;747731
00000100;748172;748188
00000100;748631;748645
00000100;749090;749102
00000100;749549;749559
00000100;750008;750016
00000100;750467;750473
00000100;750926;750930
00000100;782488;782568
00000100;782946;783026
00000100;783404;783484
00000100;783862;783942
00000100;784320;784400
00000100;784778;784858
00000100;785236;785316
00000100;785694;785774
00000100;786152;786232
00000100;786610;786690
00000100;787068;787148
00000100;787526;787606
00000100;787984;788064
00000100;788442;788522
00000100;788900;788980
00000100;789358;789438
00000100;789816;789896
00000100;790275;790354
00000100;790734;790811
00000100;791193;791268
00000100;791652;791725
00000100;792111;792182
00000100;792573;792639
00000100;793032;793096
00000100;793491;793553
00000100;793950;794010
00000100;794409;794467
00000100;794868;794924
00000100;795327;795381
00000100;795786;795838
00000100;796245;796295
00000100;796704;796752
00000100;797163;797209
00000100;797622;797666
00000100;798081;798123
00000100;798540;798580
00000100;798999;799037
00000100;799458;799494
00000100;799917;799951
00000100;800376;800408
00000100;800835;800865
00000100;801294;801322
00000100;801753;801779
00000100;802212;802236
00000100;802671;802693
00000100;803130;803150
00000100;803589;803607
00000100;804048;804064
00000100;804507;804521
00000100;804966;804978
00000100;805425;805435
00000100;805884;805892
00000100;806343;806349
00000100;806802;806806
00000100;838364;838444
00000100;838822;838902
00000100;839280;839360
00000100;839738;839818
00000100;840196;840276
00000100;840654;840734
00000100;841112;841192
00000100;841570;841650
00000100;842028;842108
00000100;842486;842566
00000100;842944;843024
00000100;843402;843482
00000100;843860;843940
00000100;844318;844398
00000100;844776;844856
00000100;845234;845314
00000100;845692;845772
00000100;846151;846230
00000100;846610;846687
00000100;847069;847144
00000100;847528;847601
00000100;847987;848058
00000100;848449;848515
00000100;848908;848972
00000100;849367;849429
00000100;849826;849886
00000100;850285;850343
00000100;850744;850800
00000100;851203;851257
00000100;851662;851714
00000100;852121;852171
00000100;852580;852628
00000100;853039;853085
00000100;853498;853542
00000100;853957;853999
00000100;854416;854456
00000100;854875;854913
00000100;855334;855370
00000100;855793;855827
00000100;856252;856284
00000100;856711;856741
00000100;857170;857198
00000100;857629;857655
00000100;858088;858112
00000100;858547;858569
00000100;859006;859026
00000100;859465;859483
00000100;859924;859940
00000100;860383;860397
00000100;860842;860854
00000100;861301;861311
00000100;861760;861768
00000100;862219;862225
00000100;862678;862682
00000100;894240;894320
00000100;894698;894778
00000100;895156;895236
00000100;895614;895694
00000100;896072;896152
00000100;896530;896610
00000100;896988;897068
00000100;897446;897526
00000100;897904;897984
00000100;898362;898442
00000100;898820;898900
00000100;899278;899358
00000100;899736;899816
00000100;900194;900274
00000100;900652;900732
00000100;901110;901190
00000100;901568;901648
00000100;902027;902106
00000100;902486;902563
00000100;902945;903020
00000100;903404;903477
00000100;903863;903934
00000100;904325;904391
00000100;904784;904848
00000100;905243;905305
00000100;905702;905762
00000100;906161;906219
00000100;906620;906676
00000100;907079;907133
00000100;907538;907590
00000100;907997;908047
00000100;908456;908504
00000100;908915;908961
00000100;909374;909418
00000100;909833;909875
00000100;910292;910332
00000100;910751;910789
00000100;911210;911246
00000100;911669;911703
00000100;912128;912160
00000100;912587;912617
00000100;913046;913074
00000100;913505;913531
00000100;913964;913988
00000100;914423;914445
00000100;914882;914902
00000100;915341;915359
00000100;915800;915816
00000100;916259;916273
00000100;916718;916730
00000100;917177;917187
00000100;917636;917644
00000100;918095;918101
00000100;918554;918558
00000100;950116;950196
00000100;950574;950654
00000100;951032;951112
00000100;951490;951570
00000100;951948;952028
00000100;952406;952486
00000100;952864;952944
00000100;953322;953402
00000100;953780;953860
00000100;954238;954318
00000100;954696;954776
00000100;955154;955234
00000100;955612;955692
00000100;956070;956150
00000100;956528;956608
00000100;956986;957066
00000100;957444;957524
00000100;957903;957982
00000100;958362;958439
00000100;958821;958896
00000100;959280;959353
00000100;959739;959810
00000100;960201;960267
00000100;960660;960724
00000100;961119;961181
00000100;961578;961638
00000100;962037;962095
00000100;962496;962552
00000100;962955;963009
00000100;963414;963466
00000100;963873;963923
00000100;964332;964380
00000100;964791;964837
00000100;965250;965294
00000100;965709;965751
00000100;966168;966208
00000100;966627;966665
00000100;967086;967122
00000100;967545;967579
00000100;968004;968036
00000100;968463;968493
00000100;968922;968950
00000100;969381;969407
00000100;969840;969864
00000100;970299;970321
00000100;970758;970778
00000100;971217;971235
00000100;971676;971692
00000100;972135;972149
00000100;972594;972606
00000100;973053;973063
00000100;973512;973520
00000100;973971;973977
00000100;974430;974434
00000100;1005992;1006072
00000100;1006450;1006530
00000100;1006908;1006988
00000100;1007366;1007446
00000100;1007824;1007904
00000100;1008282;1008362
00000100;1008740;1008820
00000100;1009198;1009278
00000100;1009656;1009736
00000100;1010114;1010194
00000100;1010572;1010652
00000100;1011030;1011110
00000100;1011488;1011568
00000100;1011946;1012026
00000100;1012404;1012484
00000100;1012862;1012942
00000100;1013320;1013400
00000100;1013779;1013858
00000100;1014238;1014315
00000100;1014697;1014772
00000100;1015156;1015229
00000100;1015615;1015686
00000100;1016077;1016143
00000100;1016536;1016600
00000100;1016995;1017057
00000100;1017454;1017514
00000100;1017913;1017971
00000100;1018372;1018428
00000100;1018831;1018885
00000100;1019290;1019342
00000100;1019749;1019799
00000100;1020208;1020256
00000100;1020667;1020713
00000100;1021126;1021170
00000100;1021585;1021627
00000100;1022044;1022084
00000100;1022503;1022541
00000100;1022962;1022998
00000100;1023421;1023455
00000100;1023880;1023912
00000100;1024339;1024369
00000100;1024798;1024826
00000100;1025257;1025283
00000100;1025716;1025740
00000100;1026175;1026197
00000100;1026634;1026654
00000100;1027093;1027111
00000100;1027552;1027568
00000100;1028011;1028025
00000100;1028470;1028482
00000100;1028929;1028939
00000100;1029388;1029396
00000100;1029847;1029853
00000100;1030306;1030310
00000100;1061868;1061948
00000100;1062326;1062406
00000100;1062784;1062864
00000100;1063242;1063322
00000100;1063700;1063780
00000100;1064158;1064238
00000100;1064616;1064696
00000100;1065074;1065154
00000100;1065532;1065612
00000100;1065990;1066070
00000100;1066448;1066528
00000100;1066906;1066986
00000100;1067364;1067444
00000100;1067822;1067902
00000100;1068280;1068360
00000100;1068738;1068818
00000100;1069196;1069276
00000100;1069655;1069734
00000100;1070114;1070191
00000100;1070573;1070648
00000100;1071032;1071105
00000100;1071491;1071562
00000100;1071953;1072019
00000100;1072412;1072476
00000100;1072871;1072933
00000100;1073330;1073390
00000100;1073789;1073847
00000100;1074248;1074304
00000100;1074707;1074761
00000100;1075166;1075218
00000100;1075625;1075675
00000100;1076084;1076132
00000100;1076543;1076589
00000100;1077002;1077046
00000100;1077461;1077503
00000100;1077920;1077960
00000100;1078379;1078417
00000100;1078838;1078874
00000100;1079297;1079331
00000100;1079756;1079788
00000100;1080215;1080245
00000100;1080674;1080702
00000100;1081133;1081159
00000100;1081592;1081616
00000100;1082051;1082073
00000100;1082510;1082530
00000100;1082969;1082987
00000100;1083428;1083444
00000100;1083887;1083901
00000100;1084346;1084358
00000100;1084805;1084815
00000100;1085264;1085272
00000100;1085723;1085729
00000100;1086182;1086186
00000100;1117744;1117824
00000100;1118202;1118282
00000100;1118660;1118740
00000100;1119118;1119198
00000100;1119576;1119656
00000100;1120034;1120114
00000100;1120492;1120572
00000100;1120950;1121030
00000100;1121408;1121488
00000100;1121866;1121946
00000100;1122324;1122404
00000100;1122782;1122862
00000100;1123240;1123320
00000100;1123698;1123778
00000100;1124156;1124236
00000100;1124614;1124694
00000100;1125072;1125152
00000100;1125531;1125610
00000100;1125990;1126067
00000100;1126449;1126524
00000100;1126908;1126981
00000100;1127367;1127438
00000100;1127829;1127895
00000100;1128288;1128352
00000100;1128747;1128809
00000100;1129206;1129266
00000100;1129665;1129723
00000100;1130124;1130180
00000100;1130583;1130637
00000100;1131042;1131094
00000100;1131501;1131551
00000100;1131960;1132008
00000100;1132419;1132465
00000100;1132878;1132922
00000100;1133337;1133379
00000100;1133796;1133836
00000100;1134255;1134293
00000100;1134714;1134750
00000100;1135173;1135207
00000100;1135632;1135664
00000100;1136091;1136121
00000100;1136550;1136578
00000100;1137009;1137035
00000100;1137468;1137492
00000100;1137927;1137949
00000100;1138386;1138406
00000100;1138845;1138863
00000100;1139304;1139320
00000100;1139763;1139777
00000100;1140222;1140234
00000100;1140681;1140691
00000100;1141140;1141148
00000100;1141599;1141605
00000100;1142058;1142062
00000100;1173620;1173700
00000100;1174078;1174158
00000100;1174536;1174616
00000100;1174994;1175074
00000100;1175452;1175532
00000100;1175910;1175990
00000100;1176368;1176448
00000100;1176826;1176906
00000100;1177284;1177364
00000100;1177742;1177822
00000100;1178200;1178280
00000100;1178658;1178738
00000100;1179116;1179196
00000100;1179574;1179654
00000100;1180032;1180112
00000100;1180490;1180570
00000100;1180948;1181028
00000100;1181407;1181486
00000100;1181866;1181943
00000100;1182325;1182400
00000100;1182784;1182857
00000100;1183243;1183314
00000100;1183705;1183771
00000100;1184164;1184228
00000100;1184623;1184685
00000100;1185082;1185142
00000100;1185541;1185599
00000100;1186000;1186056
00000100;1186459;1186513
00000100;1186918;1186970
00000100;1187377;1187427
00000100;1187836;1187884
00000100;1188295;1188341
00000100;1188754;1188798
00000100;1189213;1189255
00000100;1189672;1189712
00000100;1190131;1190169
00000100;1190590;1190626
00000100;1191049;1191083
00000100;1191508;1191540
00000100;1191967;1191997
00000100;1192426;1192454
00000100;1192885;1192911
00000100;1193344;1193368
00000100;1193803;1193825
00000100;1194262;1194282
00000100;1194721;1194739
00000100;1195180;1195196
00000100;1195639;1195653
00000100;1196098;1196110
00000100;1196557;1196567
00000100;1197016;1197024
00000100;1197475;1197481
00000100;1197934;1197938
00000100;1229496;1229576
00000100;1229954;1230034
00000100;1230412;1230492
00000100;1230870;1230950
00000100;1231328;1231408
00000100;1231786;1231866
00000100;1232244;1232324
00000100;1232702;1232782
00000100;1233160;1233240
00000100;1233618;1233698
00000100;1234076;1234156
00000100;1234534;1234614
00000100;1234992;1235072
00000100;1235450;1235530
00000100;1235908;1235988
00000100;1236366;1236446
00000100;1236824;1236904
00000100;1237283;1237362
00000100;1237742;1237819
00000100;1238201;1238276
00000100;1238660;1238733
00000100;1239119;1239190
00000100;1239581;1239647
00000100;1240040;1240104
00000100;1240499;1240561
00000100;1240958;1241018
00000100;1241417;1241475
00000100;1241876;1241932
00000100;1242335;1242389
00000100;1242794;1242846
00000100;1243253;1243303
00000100;1243712;1243760
00000100;1244171;1244217
00000100;1244630;1244674
00000100;1245089;1245131
00000100;1245548;1245588
00000100;1246007;1246045
00000100;1246466;1246502
00000100;1246925;1246959
00000100;1247384;1247416
00000100;1247843;1247873
00000100;1248302;1248330
00000100;1248761;1248787
00000100;1249220;1249244
00000100;1249679;1249701
00000100;1250138;1250158
00000100;1250597;1250615
00000100;1251056;1251072
00000100;1251515;1251529
00000100;1251974;1251986
00000100;1252433;1252443
00000100;1252892;1252900
00000100;1253351;1253357
00000100;1253810;1253814
00000100;1285372;1285452
00000100;1285830;1285910
00000100;1286288;1286368
00000100;1286746;1286826
00000100;1287204;1287284
00000100;1287662;1287742
00000100;1288120;1288200
00000100;1288578;1288658
00000100;1289036;1289116
00000100;1289494;1289574
00000100;1289952;1290032
00000100;1290410;1290490
00000100;1290868;1290948
00000100;1291326;1291406
00000100;1291784;1291864
00000100;1292242;1292322
00000100;1292700;1292780
00000100;1293159;1293238
00000100;1293618;1293695
00000100;1294077;1294152
00000100;1294536;1294609
00000100;1294995;1295066
00000100;1295457;1295523
00000100;1295916;1295980
00000100;1296375;1296437
00000100;1296834;1296894
00000100;1297293;1297351
00000100;1297752;1297808
00000100;1298211;1298265
00000100;1298670;1298722
00000100;1299129;1299179
00000100;1299588;1299636
00000100;1300047;1300093
00000100;1300506;1300550
00000100;1300965;1301007
00000100;1301424;1301464
00000100;1301883;1301921
00000100;1302342;1302378
00000100;1302801;1302835
00000100;1303260;1303292
00000100;1303719;1303749
00000100;1304178;1304206
00000100;1304637;1304663
00000100;1305096;1305120
00000100;1305555;1305577
00000100;1306014;1306034
00000100;1306473;1306491
00000100;1306932;1306948
00000100;1307391;1307405
00000100;1307850;1307862
00000100;1308309;1308319
00000100;1308768;1308776
00000100;1309227;1309233
00000100;1309686;1309690
00000100;1341248;1341328
00000100;1341706;1341786
00000100;1342164;1342244
00000100;1342622;1342702
00000100;1343080;1343160
00000100;1343538;1343618
